,line_name,family_old,family,NAM_name,DAP_line_BLUPs,DAP_fixed_fam_effs,BLUE
2646,HR648S002,48,47,HR648S,-5.326482949,-5.104414649,-10.4308976
2647,HR648S005,48,47,HR648S,0.157123511,-5.104414649,-4.947291139
2648,HR648S007,48,47,HR648S,-3.826829141,-5.104414649,-8.93124379
2649,HR648S008,48,47,HR648S,-0.742362642,-5.104414649,-5.846777291
2650,HR648S012,48,47,HR648S,-1.786668403,-5.104414649,-6.891083052
2651,HR648S013,48,47,HR648S,-4.792747538,-5.104414649,-9.897162188
2652,HR648S014,48,47,HR648S,-2.439598837,-5.104414649,-7.544013486
2653,HR648S015,48,47,HR648S,5.973076144,-5.104414649,0.868661495
2654,HR648S016,48,47,HR648S,0.681968494,-5.104414649,-4.422446155
2655,HR648S019,48,47,HR648S,8.093438021,-5.104414649,2.989023372
2656,HR648S020,48,47,HR648S,2.986808427,-5.104414649,-2.117606222
2657,HR648S022,48,47,HR648S,5.077239083,-5.104414649,-0.027175566
2658,HR648S023,48,47,HR648S,-5.338323086,-5.104414649,-10.44273773
2659,HR648S024,48,47,HR648S,-1.290490548,-5.104414649,-6.394905197
2660,HR648S025,48,47,HR648S,6.661646255,-5.104414649,1.557231606
2661,HR648S026,48,47,HR648S,0.459346602,-5.104414649,-4.645068047
2662,HR648S027,48,47,HR648S,2.324694132,-5.104414649,-2.779720517
2663,HR648S028,48,47,HR648S,-1.692509651,-5.104414649,-6.7969243
2664,HR648S031,48,47,HR648S,1.055427403,-5.104414649,-4.048987246
2665,HR648S032,48,47,HR648S,-0.929075213,-5.104414649,-6.033489862
2666,HR648S034,48,47,HR648S,1.797977829,-5.104414649,-3.30643682
2667,HR648S037,48,47,HR648S,2.575326552,-5.104414649,-2.529088098
2668,HR648S038,48,47,HR648S,-3.195815617,-5.104414649,-8.300230266
2669,HR648S039,48,47,HR648S,-1.363635276,-5.104414649,-6.468049925
2670,HR648S041,48,47,HR648S,-3.050797109,-5.104414649,-8.155211759
2671,HR648S042,48,47,HR648S,-2.789952845,-5.104414649,-7.894367495
2672,HR648S043,48,47,HR648S,-0.645792433,-5.104414649,-5.750207082
2673,HR648S044,48,47,HR648S,-3.364347908,-5.104414649,-8.468762557
2674,HR648S046,48,47,HR648S,-0.62619287,-5.104414649,-5.730607519
2675,HR648S048,48,47,HR648S,3.508574531,-5.104414649,-1.595840118
2676,HR648S049,48,47,HR648S,4.016869654,-5.104414649,-1.087544995
2677,HR648S050,48,47,HR648S,-4.290960092,-5.104414649,-9.395374742
2678,HR649S001,49,47,HR648S,0.198492605,-3.512996034,-3.314503429
2679,HR649S002,49,47,HR648S,-4.083522554,-3.512996034,-7.596518588
2680,HR649S004,49,47,HR648S,-0.390550468,-3.512996034,-3.903546502
2681,HR649S005,49,47,HR648S,6.503809622,-3.512996034,2.990813588
2682,HR649S006,49,47,HR648S,-1.257454455,-3.512996034,-4.77045049
2683,HR649S007,49,47,HR648S,2.696169791,-3.512996034,-0.816826243
2684,HR649S008,49,47,HR648S,6.625671228,-3.512996034,3.112675194
2685,HR649S010,49,47,HR648S,6.919374493,-3.512996034,3.406378459
2686,HR649S011,49,47,HR648S,2.671638026,-3.512996034,-0.841358009
2687,HR649S012,49,47,HR648S,5.450549328,-3.512996034,1.937553293
2688,HR649S013,49,47,HR648S,-5.285713565,-3.512996034,-8.7987096
2689,HR649S014,49,47,HR648S,-2.18552496,-3.512996034,-5.698520994
2690,HR649S017,49,47,HR648S,-2.024816201,-3.512996034,-5.537812235
2691,HR649S018,49,47,HR648S,1.403911646,-3.512996034,-2.109084388
2692,HR649S023,49,47,HR648S,3.324714724,-3.512996034,-0.18828131
2693,HR649S024,49,47,HR648S,-3.250798846,-3.512996034,-6.76379488
2694,HR649S026,49,47,HR648S,3.870239818,-3.512996034,0.357243784
2695,HR649S028,49,47,HR648S,-2.157694377,-3.512996034,-5.670690412
2696,HR649S029,49,47,HR648S,-2.250620557,-3.512996034,-5.763616591
2697,HR649S030,49,47,HR648S,-4.855890054,-3.512996034,-8.368886089
2698,HR649S031,49,47,HR648S,2.390684456,-3.512996034,-1.122311578
2699,HR649S032,49,47,HR648S,3.956570507,-3.512996034,0.443574473
2700,HR649S033,49,47,HR648S,-0.058228494,-3.512996034,-3.571224528
2701,HR649S034,49,47,HR648S,-5.149803763,-3.512996034,-8.662799797
2702,HR649S035,49,47,HR648S,-5.424671515,-3.512996034,-8.937667549
2703,HR649S036,49,47,HR648S,-6.74804964,-3.512996034,-10.26104567
2704,HR649S037,49,47,HR648S,-0.815247509,-3.512996034,-4.328243543
2705,HR649S038,49,47,HR648S,-2.811206054,-3.512996034,-6.324202088
2706,HR649S039,49,47,HR648S,6.023226572,-3.512996034,2.510230538
2707,HR649S043,49,47,HR648S,0.084204494,-3.512996034,-3.428791541
2708,HR649S044,49,47,HR648S,0.657245867,-3.512996034,-2.855750168
2709,HR649S045,49,47,HR648S,-3.301904666,-3.512996034,-6.8149007
2710,HR649S046,49,47,HR648S,0.35353898,-3.512996034,-3.159457054
2711,HR649S047,49,47,HR648S,-1.707837985,-3.512996034,-5.220834019
2712,HR649S049,49,47,HR648S,-0.147774881,-3.512996034,-3.660770915
2713,HR649S051,49,47,HR648S,-3.279692792,-3.512996034,-6.792688826
2714,HR649S052,49,47,HR648S,-2.282337298,-3.512996034,-5.795333332
2715,HR649S053,49,47,HR648S,0.895599791,-3.512996034,-2.617396243
2716,HR649S056,49,47,HR648S,-2.381844556,-3.512996034,-5.89484059
2717,HR649S057,49,47,HR648S,8.994945515,-3.512996034,5.48194948
2718,HR649S059,49,47,HR648S,-0.170797573,-3.512996034,-3.683793607
2719,HR650S001,50,47,HR648S,5.818857187,-3.29863948,2.520217707
2720,HR650S002,50,47,HR648S,-4.353950513,-3.29863948,-7.652589993
2721,HR650S003,50,47,HR648S,-5.024597332,-3.29863948,-8.323236812
2722,HR650S004,50,47,HR648S,-3.232056863,-3.29863948,-6.530696343
2723,HR650S007,50,47,HR648S,-0.043371863,-3.29863948,-3.342011344
2725,HR650S011,50,47,HR648S,1.311816285,-3.29863948,-1.986823195
2726,HR650S012,50,47,HR648S,-2.432793471,-3.29863948,-5.731432951
2727,HR650S015,50,47,HR648S,-0.490657531,-3.29863948,-3.789297011
2728,HR650S016,50,47,HR648S,-5.323580238,-3.29863948,-8.622219718
2729,HR650S018,50,47,HR648S,-1.068423598,-3.29863948,-4.367063078
2730,HR650S020,50,47,HR648S,8.937504314,-3.29863948,5.638864833
2731,HR650S021,50,47,HR648S,-2.76393368,-3.29863948,-6.062573161
2732,HR650S023,50,47,HR648S,2.004462216,-3.29863948,-1.294177265
2734,HR650S026,50,47,HR648S,-3.295995443,-3.29863948,-6.594634923
2735,HR650S027,50,47,HR648S,-3.408839534,-3.29863948,-6.707479014
2736,HR650S028,50,47,HR648S,-1.321608765,-3.29863948,-4.620248246
2737,HR650S029,50,47,HR648S,-2.233433958,-3.29863948,-5.532073438
2738,HR650S030,50,47,HR648S,6.890047334,-3.29863948,3.591407854
2739,HR650S031,50,47,HR648S,1.545053183,-3.29863948,-1.753586297
2740,HR650S032,50,47,HR648S,3.290404078,-3.29863948,-0.008235402
2741,HR650S033,50,47,HR648S,3.801696682,-3.29863948,0.503057202
2742,HR650S034,50,47,HR648S,-5.508020538,-3.29863948,-8.806660018
2743,HR650S035,50,47,HR648S,-1.620905528,-3.29863948,-4.919545008
2744,HR650S037,50,47,HR648S,-0.213327291,-3.29863948,-3.511966771
2745,HR650S038,50,47,HR648S,3.787449142,-3.29863948,0.488809662
2746,HR650S039,50,47,HR648S,1.694224862,-3.29863948,-1.604414618
2748,HR650S042,50,47,HR648S,1.165906139,-3.29863948,-2.132733341
2749,HR650S045,50,47,HR648S,7.034337536,-3.29863948,3.735698056
2750,HR650S046,50,47,HR648S,-3.000061525,-3.29863948,-6.298701006
2751,HR650S047,50,47,HR648S,0.223298646,-3.29863948,-3.075340835
2752,HR650S048,50,47,HR648S,-0.050706914,-3.29863948,-3.349346394
2753,HR650S049,50,47,HR648S,3.028856802,-3.29863948,-0.269782678
2754,HR650S050,50,47,HR648S,0.781119296,-3.29863948,-2.517520184
2755,HR650S051,50,47,HR648S,-1.059063624,-3.29863948,-4.357703104
2756,HR650S052,50,47,HR648S,1.106917522,-3.29863948,-2.191721959
2757,HR650S053,50,47,HR648S,3.090871017,-3.29863948,-0.207768463
2758,HR650S055,50,47,HR648S,-0.540871308,-3.29863948,-3.839510789
2759,HR650S056,50,47,HR648S,-6.270508546,-3.29863948,-9.569148026
2760,HR651S001,51,31,HR632S,1.2845967,-2.242130126,-0.957533425
2761,HR651S002,51,31,HR632S,3.263069398,-2.242130126,1.020939272
2762,HR651S003,51,31,HR632S,3.063079111,-2.242130126,0.820948986
2763,HR651S005,51,31,HR632S,-2.252959304,-2.242130126,-4.495089429
2764,HR651S006,51,31,HR632S,-1.054710502,-2.242130126,-3.296840628
2765,HR651S007,51,31,HR632S,-3.102012621,-2.242130126,-5.344142747
2766,HR651S008,51,31,HR632S,3.361933559,-2.242130126,1.119803434
2767,HR651S009,51,31,HR632S,2.248701148,-2.242130126,0.006571022
2768,HR651S010,51,31,HR632S,-1.922136674,-2.242130126,-4.1642668
2769,HR651S011,51,31,HR632S,-2.710978948,-2.242130126,-4.953109073
2770,HR651S012,51,31,HR632S,-0.09583214,-2.242130126,-2.337962266
2771,HR651S013,51,31,HR632S,-0.46457807,-2.242130126,-2.706708195
2772,HR651S014,51,31,HR632S,-3.61811215,-2.242130126,-5.860242276
2773,HR651S015,51,31,HR632S,2.853332231,-2.242130126,0.611202105
2774,HR651S017,51,31,HR632S,-3.112121895,-2.242130126,-5.354252021
2775,HR651S019,51,31,HR632S,-1.573414984,-2.242130126,-3.815545109
2776,HR651S020,51,31,HR632S,-2.016628607,-2.242130126,-4.258758732
2777,HR651S021,51,31,HR632S,2.739503774,-2.242130126,0.497373648
2778,HR651S022,51,31,HR632S,-1.626440267,-2.242130126,-3.868570392
2779,HR651S023,51,31,HR632S,-3.098185556,-2.242130126,-5.340315682
2780,HR651S025,51,31,HR632S,1.324194658,-2.242130126,-0.917935467
2781,HR651S026,51,31,HR632S,2.101632753,-2.242130126,-0.140497372
2782,HR651S027,51,31,HR632S,0.281080519,-2.242130126,-1.961049607
2783,HR651S028,51,31,HR632S,-0.910294396,-2.242130126,-3.152424522
2784,HR651S029,51,31,HR632S,-0.394039921,-2.242130126,-2.636170047
2785,HR651S030,51,31,HR632S,-0.714591603,-2.242130126,-2.956721729
2786,HR651S031,51,31,HR632S,1.603320174,-2.242130126,-0.638809952
2787,HR651S032,51,31,HR632S,0.028087435,-2.242130126,-2.214042691
2788,HR651S033,51,31,HR632S,0.866200251,-2.242130126,-1.375929874
2789,HR651S035,51,31,HR632S,0.703913526,-2.242130126,-1.5382166
2790,HR651S036,51,31,HR632S,-3.341390939,-2.242130126,-5.583521065
2791,HR651S037,51,31,HR632S,2.071396743,-2.242130126,-0.170733382
2792,HR651S038,51,31,HR632S,-2.298357137,-2.242130126,-4.540487263
2793,HR651S040,51,31,HR632S,6.163663987,-2.242130126,3.921533861
2794,HR651S041,51,31,HR632S,-1.791052363,-2.242130126,-4.033182489
2795,HR651S042,51,31,HR632S,3.818084429,-2.242130126,1.575954303
2796,HR651S043,51,31,HR632S,-1.412326765,-2.242130126,-3.65445689
2797,HR651S045,51,31,HR632S,3.086498449,-2.242130126,0.844368324
2798,HR651S046,51,31,HR632S,0.859630845,-2.242130126,-1.382499281
2799,HR651S047,51,31,HR632S,0.088398786,-2.242130126,-2.153731339
2800,HR651S048,51,31,HR632S,0.41096763,-2.242130126,-1.831162496
2801,HR651S049,51,31,HR632S,-3.307322139,-2.242130126,-5.549452265
2802,HR651S051,51,31,HR632S,-1.985722299,-2.242130126,-4.227852425
2803,HR651S052,51,31,HR632S,-2.089332613,-2.242130126,-4.331462738
2804,HR651S053,51,31,HR632S,4.132894715,-2.242130126,1.890764589
2805,HR651S055,51,31,HR632S,-1.997266549,-2.242130126,-4.239396675
2806,HR651S056,51,31,HR632S,0.722039444,-2.242130126,-1.520090681
2807,HR651S057,51,31,HR632S,-0.136761749,-2.242130126,-2.378891874
2808,HR651S058,51,31,HR632S,0.558072955,-2.242130126,-1.68405717
2809,HR651S059,51,31,HR632S,-3.027478128,-2.242130126,-5.269608254
2810,HR651S060,51,31,HR632S,-0.828165494,-2.242130126,-3.070295619
2811,HR651S061,51,31,HR632S,2.56530506,-2.242130126,0.323174934
2812,HR651S062,51,31,HR632S,3.100441695,-2.242130126,0.858311569
2813,HR651S063,51,31,HR632S,-1.34851389,-2.242130126,-3.590644015
2814,HR651S065,51,31,HR632S,0.015062378,-2.242130126,-2.227067747
2815,HR651S066,51,31,HR632S,-1.375475223,-2.242130126,-3.617605349
2816,HR651S067,51,31,HR632S,2.919035022,-2.242130126,0.676904896
2817,HR651S068,51,31,HR632S,-0.805506484,-2.242130126,-3.04763661
2818,HR651S071,51,31,HR632S,1.611526633,-2.242130126,-0.630603493
2819,HR651S072,51,31,HR632S,-1.165445594,-2.242130126,-3.40757572
2820,HR651S073,51,31,HR632S,0.127497685,-2.242130126,-2.11463244
2821,HR651S074,51,31,HR632S,0.643430764,-2.242130126,-1.598699362
2822,HR651S075,51,31,HR632S,0.25413419,-2.242130126,-1.987995936
2823,HR651S077,51,31,HR632S,0.888080029,-2.242130126,-1.354050097
2824,HR651S078,51,31,HR632S,-2.270210457,-2.242130126,-4.512340583
2825,HR651S079,51,31,HR632S,0.634428617,-2.242130126,-1.607701509
2826,HR651S080,51,31,HR632S,3.430072654,-2.242130126,1.187942528
2827,HR651S081,51,31,HR632S,-2.260690497,-2.242130126,-4.502820623
2828,HR651S082,51,31,HR632S,-1.136007394,-2.242130126,-3.37813752
2829,HR651S083,51,31,HR632S,-1.576321849,-2.242130126,-3.818451974
2830,HR651S084,51,31,HR632S,-0.685635522,-2.242130126,-2.927765647
2831,HR652S001,52,48,HR650S,-2.635507986,-1.880342848,-4.515850834
2832,HR652S003,52,48,HR650S,-0.55495811,-1.880342848,-2.435300958
2833,HR652S004,52,48,HR650S,-1.451299642,-1.880342848,-3.331642491
2834,HR652S005,52,48,HR650S,3.326596329,-1.880342848,1.446253481
2835,HR652S006,52,48,HR650S,-7.945014327,-1.880342848,-9.825357175
2836,HR652S010,52,48,HR650S,7.701516461,-1.880342848,5.821173613
2837,HR652S012,52,48,HR650S,2.877971077,-1.880342848,0.997628229
2838,HR652S013,52,48,HR650S,-4.673008245,-1.880342848,-6.553351093
2839,HR652S015,52,48,HR650S,4.87058998,-1.880342848,2.990247131
2840,HR652S016,52,48,HR650S,-2.128113914,-1.880342848,-4.008456762
2841,HR652S017,52,48,HR650S,-1.97104072,-1.880342848,-3.851383568
2842,HR652S018,52,48,HR650S,-5.088039182,-1.880342848,-6.96838203
2843,HR652S019,52,48,HR650S,-5.061949906,-1.880342848,-6.942292754
2844,HR652S020,52,48,HR650S,-1.354044787,-1.880342848,-3.234387635
2845,HR652S022,52,48,HR650S,8.235188132,-1.880342848,6.354845284
2846,HR652S023,52,48,HR650S,-3.079368459,-1.880342848,-4.959711307
2847,HR652S024,52,48,HR650S,7.729901903,-1.880342848,5.849559054
2848,HR652S026,52,48,HR650S,-2.119043041,-1.880342848,-3.999385889
2849,HR652S027,52,48,HR650S,1.263829475,-1.880342848,-0.616513373
2850,HR652S028,52,48,HR650S,-0.639027092,-1.880342848,-2.51936994
2851,HR652S029,52,48,HR650S,2.158153933,-1.880342848,0.277811084
2852,HR652S030,52,48,HR650S,-1.916191111,-1.880342848,-3.796533959
2853,HR652S031,52,48,HR650S,-9.2200966,-1.880342848,-11.10043945
2854,HR652S032,52,48,HR650S,-7.562694983,-1.880342848,-9.443037831
2855,HR652S033,52,48,HR650S,11.43387153,-1.880342848,9.553528678
2856,HR652S034,52,48,HR650S,-7.423839511,-1.880342848,-9.304182359
2857,HR652S035,52,48,HR650S,3.701541424,-1.880342848,1.821198575
2858,HR652S036,52,48,HR650S,-2.532996326,-1.880342848,-4.413339175
2859,HR652S037,52,48,HR650S,4.363037267,-1.880342848,2.482694419
2860,HR652S038,52,48,HR650S,-1.131439019,-1.880342848,-3.011781867
2861,HR652S039,52,48,HR650S,9.081006411,-1.880342848,7.200663563
2862,HR652S040,52,48,HR650S,-4.574757959,-1.880342848,-6.455100807
2863,HR652S041,52,48,HR650S,-4.098910508,-1.880342848,-5.979253356
2864,HR652S042,52,48,HR650S,-0.728115123,-1.880342848,-2.608457971
2865,HR652S043,52,48,HR650S,6.192018746,-1.880342848,4.311675897
2866,HR652S044,52,48,HR650S,-7.09906028,-1.880342848,-8.979403128
2867,HR652S045,52,48,HR650S,-3.944121679,-1.880342848,-5.824464527
2868,HR652S046,52,48,HR650S,-4.249841193,-1.880342848,-6.130184041
2869,HR652S047,52,48,HR650S,4.29844631,-1.880342848,2.418103462
2870,HR652S048,52,48,HR650S,-1.567851074,-1.880342848,-3.448193922
2871,HR652S049,52,48,HR650S,-5.390260895,-1.880342848,-7.270603743
2872,HR652S050,52,48,HR650S,-8.198673677,-1.880342848,-10.07901653
2873,HR652S051,52,48,HR650S,6.553339676,-1.880342848,4.672996828
2874,HR652S052,52,48,HR650S,1.991402933,-1.880342848,0.111060085
2875,HR652S053,52,48,HR650S,-2.14688125,-1.880342848,-4.027224098
2876,HR652S054,52,48,HR650S,5.492764848,-1.880342848,3.612422
2877,HR652S055,52,48,HR650S,0.404219422,-1.880342848,-1.476123426
2878,HR652S056,52,48,HR650S,-0.163669048,-1.880342848,-2.044011896
2879,HR652S057,52,48,HR650S,3.779960042,-1.880342848,1.899617194
2880,HR652S058,52,48,HR650S,7.023993624,-1.880342848,5.143650776
2881,HR652S059,52,48,HR650S,14.87959584,-1.880342848,12.99925299
2882,HR652S060,52,48,HR650S,-2.270663868,-1.880342848,-4.151006716
2883,HR652S061,52,48,HR650S,2.62473937,-1.880342848,0.744396521
2884,HR652S062,52,48,HR650S,5.89755075,-1.880342848,4.017207902
2885,HR652S063,52,48,HR650S,-0.55363612,-1.880342848,-2.433978968
2886,HR653S001,53,49,HR651S,4.091615741,-4.387140835,-0.295525094
2887,HR653S002,53,49,HR651S,-0.657305245,-4.387140835,-5.04444608
2888,HR653S003,53,49,HR651S,1.312367593,-4.387140835,-3.074773242
2889,HR653S004,53,49,HR651S,3.668267376,-4.387140835,-0.718873459
2890,HR653S005,53,49,HR651S,-0.21979156,-4.387140835,-4.606932395
2891,HR653S007,53,49,HR651S,-2.836470782,-4.387140835,-7.223611618
2892,HR653S010,53,49,HR651S,-5.315669206,-4.387140835,-9.702810042
2893,HR653S011,53,49,HR651S,7.658271336,-4.387140835,3.271130501
2894,HR653S012,53,49,HR651S,-3.117873346,-4.387140835,-7.505014182
2895,HR653S013,53,49,HR651S,-4.611364656,-4.387140835,-8.998505491
2896,HR653S014,53,49,HR651S,2.625314298,-4.387140835,-1.761826537
2897,HR653S017,53,49,HR651S,7.018151881,-4.387140835,2.631011045
2898,HR653S018,53,49,HR651S,3.280983566,-4.387140835,-1.106157269
2899,HR653S019,53,49,HR651S,-1.167869365,-4.387140835,-5.5550102
2900,HR653S020,53,49,HR651S,5.764125093,-4.387140835,1.376984258
2901,HR653S021,53,49,HR651S,5.936128765,-4.387140835,1.54898793
2902,HR653S022,53,49,HR651S,-5.11430298,-4.387140835,-9.501443815
2903,HR653S023,53,49,HR651S,5.337693675,-4.387140835,0.95055284
2904,HR653S024,53,49,HR651S,5.675419298,-4.387140835,1.288278463
2905,HR653S025,53,49,HR651S,-3.284494755,-4.387140835,-7.671635591
2906,HR653S026,53,49,HR651S,-2.809457591,-4.387140835,-7.196598426
2907,HR653S027,53,49,HR651S,-2.620873355,-4.387140835,-7.00801419
2908,HR653S028,53,49,HR651S,3.976476715,-4.387140835,-0.41066412
2909,HR653S030,53,49,HR651S,-5.269126813,-4.387140835,-9.656267648
2910,HR653S031,53,49,HR651S,3.806241696,-4.387140835,-0.580899139
2911,HR653S032,53,49,HR651S,-4.086046294,-4.387140835,-8.473187129
2912,HR653S033,53,49,HR651S,-4.016629552,-4.387140835,-8.403770387
2913,HR653S034,53,49,HR651S,-3.829966452,-4.387140835,-8.217107287
2914,HR653S036,53,49,HR651S,-5.082803132,-4.387140835,-9.469943967
2915,HR653S037,53,49,HR651S,6.611957144,-4.387140835,2.224816309
2916,HR653S038,53,49,HR651S,-5.139820752,-4.387140835,-9.526961588
2917,HR653S039,53,49,HR651S,1.54390913,-4.387140835,-2.843231705
2918,HR653S043,53,49,HR651S,-2.448925922,-4.387140835,-6.836066758
2919,HR653S044,53,49,HR651S,5.025932858,-4.387140835,0.638792023
2920,HR653S045,53,49,HR651S,3.00461639,-4.387140835,-1.382524445
2921,HR653S046,53,49,HR651S,-2.966301789,-4.387140835,-7.353442624
2922,HR653S047,53,49,HR651S,-1.795884861,-4.387140835,-6.183025696
2923,HR653S048,53,49,HR651S,1.831316116,-4.387140835,-2.555824719
2924,HR653S049,53,49,HR651S,3.571862652,-4.387140835,-0.815278183
2925,HR653S051,53,49,HR651S,4.647442192,-4.387140835,0.260301356
2926,HR653S055,53,49,HR651S,4.4512835,-4.387140835,0.064142664
2927,HR653S057,53,49,HR651S,-2.522138945,-4.387140835,-6.90927978
2928,HR653S059,53,49,HR651S,0.474285521,-4.387140835,-3.912855314
2929,HR653S060,53,49,HR651S,-4.47175188,-4.387140835,-8.858892716
2930,HR653S061,53,49,HR651S,-5.420553403,-4.387140835,-9.807694238
2931,HR653S062,53,49,HR651S,0.378257751,-4.387140835,-4.008883084
2932,HR653S064,53,49,HR651S,-0.906192878,-4.387140835,-5.293333713
2933,HR653S065,53,49,HR651S,3.744389755,-4.387140835,-0.642751081
2934,HR653S066,53,49,HR651S,-4.952630324,-4.387140835,-9.339771159
2935,HR653S067,53,49,HR651S,-1.853432871,-4.387140835,-6.240573707
2936,HR653S068,53,49,HR651S,-4.682731135,-4.387140835,-9.06987197
2937,HR653S069,53,49,HR651S,3.310988882,-4.387140835,-1.076151953
2938,HR653S070,53,49,HR651S,5.815243107,-4.387140835,1.428102271
2939,HR653S071,53,49,HR651S,-3.986101959,-4.387140835,-8.373242794
2940,HR653S072,53,49,HR651S,-2.806493252,-4.387140835,-7.193634088
2941,HR654S001,54,50,HR652S,4.838314864,-5.441678343,-0.603363479
2942,HR654S003,54,50,HR652S,3.011448833,-5.441678343,-2.43022951
2943,HR654S004,54,50,HR652S,-0.179331144,-5.441678343,-5.621009487
2944,HR654S005,54,50,HR652S,-1.00896937,-5.441678343,-6.450647714
2945,HR654S006,54,50,HR652S,-6.056315104,-5.441678343,-11.49799345
2946,HR654S007,54,50,HR652S,-3.278159604,-5.441678343,-8.719837947
2947,HR654S008,54,50,HR652S,1.838191601,-5.441678343,-3.603486742
2948,HR654S009,54,50,HR652S,-2.524675056,-5.441678343,-7.966353399
2949,HR654S010,54,50,HR652S,8.093339163,-5.441678343,2.651660819
2950,HR654S011,54,50,HR652S,-2.549792558,-5.441678343,-7.991470902
2951,HR654S012,54,50,HR652S,-2.155712332,-5.441678343,-7.597390675
2952,HR654S013,54,50,HR652S,-5.568940055,-5.441678343,-11.0106184
2953,HR654S014,54,50,HR652S,4.9852631,-5.441678343,-0.456415244
2954,HR654S015,54,50,HR652S,3.74440834,-5.441678343,-1.697270003
2955,HR654S016,54,50,HR652S,0.592541645,-5.441678343,-4.849136698
2956,HR654S017,54,50,HR652S,-3.353738488,-5.441678343,-8.795416831
2957,HR654S018,54,50,HR652S,1.609579933,-5.441678343,-3.83209841
2958,HR654S021,54,50,HR652S,-1.661557319,-5.441678343,-7.103235662
2959,HR654S022,54,50,HR652S,-3.043148648,-5.441678343,-8.484826992
2960,HR654S023,54,50,HR652S,-3.079821819,-5.441678343,-8.521500162
2961,HR654S024,54,50,HR652S,2.8378562,-5.441678343,-2.603822143
2962,HR654S025,54,50,HR652S,-0.875217853,-5.441678343,-6.316896196
2963,HR654S026,54,50,HR652S,3.583872871,-5.441678343,-1.857805472
2964,HR654S029,54,50,HR652S,-1.940190584,-5.441678343,-7.381868927
2965,HR654S030,54,50,HR652S,-2.206688372,-5.441678343,-7.648366715
2966,HR654S031,54,50,HR652S,-4.292096563,-5.441678343,-9.733774906
2967,HR654S033,54,50,HR652S,3.485472869,-5.441678343,-1.956205474
2968,HR654S037,54,50,HR652S,-1.286525345,-5.441678343,-6.728203688
2969,HR654S038,54,50,HR652S,-3.237419948,-5.441678343,-8.679098291
2970,HR654S039,54,50,HR652S,-2.061633959,-5.441678343,-7.503312303
2971,HR654S041,54,50,HR652S,1.270938579,-5.441678343,-4.170739765
2972,HR654S042,54,50,HR652S,0.055961414,-5.441678343,-5.385716929
2973,HR654S043,54,50,HR652S,-1.437378866,-5.441678343,-6.879057209
2974,HR654S045,54,50,HR652S,-1.877362335,-5.441678343,-7.319040678
2975,HR654S049,54,50,HR652S,-0.059101714,-5.441678343,-5.500780058
2976,HR654S050,54,50,HR652S,-0.128030356,-5.441678343,-5.569708699
2977,HR654S051,54,50,HR652S,-1.385042432,-5.441678343,-6.826720775
2978,HR654S052,54,50,HR652S,-1.972380834,-5.441678343,-7.414059178
2979,HR654S053,54,50,HR652S,0.163100228,-5.441678343,-5.278578115
2980,HR654S054,54,50,HR652S,2.491986305,-5.441678343,-2.949692039
2981,HR654S055,54,50,HR652S,-2.22182665,-5.441678343,-7.663504993
2982,HR654S056,54,50,HR652S,-1.518024321,-5.441678343,-6.959702664
2983,HR654S058,54,50,HR652S,-1.442748152,-5.441678343,-6.884426495
2984,HR654S059,54,50,HR652S,-1.867223474,-5.441678343,-7.308901817
2985,HR654S060,54,50,HR652S,-1.817650848,-5.441678343,-7.259329192
2986,HR654S061,54,50,HR652S,-1.29243326,-5.441678343,-6.734111603
2987,HR654S062,54,50,HR652S,6.239215509,-5.441678343,0.797537166
2988,HR654S063,54,50,HR652S,4.366218257,-5.441678343,-1.075460086
2989,HR654S064,54,50,HR652S,0.888576914,-5.441678343,-4.553101429
2990,HR654S066,54,50,HR652S,-2.976443009,-5.441678343,-8.418121353
2991,HR654S068,54,50,HR652S,-1.798329969,-5.441678343,-7.240008313
2992,HR654S069,54,50,HR652S,4.882122912,-5.441678343,-0.559555431
2993,HR655S001,55,51,HR653S,5.398643426,-4.549363148,0.849280278
2994,HR655S003,55,51,HR653S,-1.438608674,-4.549363148,-5.987971822
2995,HR655S004,55,51,HR653S,-2.436779017,-4.549363148,-6.986142165
2996,HR655S005,55,51,HR653S,-1.357814837,-4.549363148,-5.907177985
2997,HR655S006,55,51,HR653S,3.045926796,-4.549363148,-1.503436352
2998,HR655S007,55,51,HR653S,1.797035699,-4.549363148,-2.752327449
2999,HR655S008,55,51,HR653S,-5.547358323,-4.549363148,-10.09672147
3000,HR655S009,55,51,HR653S,-0.343948992,-4.549363148,-4.89331214
3001,HR655S011,55,51,HR653S,3.527984184,-4.549363148,-1.021378964
3002,HR655S012,55,51,HR653S,-1.002869494,-4.549363148,-5.552232642
3003,HR655S013,55,51,HR653S,-1.828932751,-4.549363148,-6.378295899
3004,HR655S014,55,51,HR653S,4.169543736,-4.549363148,-0.379819412
3005,HR655S015,55,51,HR653S,3.557054145,-4.549363148,-0.992309003
3006,HR655S018,55,51,HR653S,4.840507822,-4.549363148,0.291144674
3007,HR655S019,55,51,HR653S,4.165415369,-4.549363148,-0.383947779
3008,HR655S020,55,51,HR653S,-4.873116497,-4.549363148,-9.422479645
3009,HR655S021,55,51,HR653S,0.133795591,-4.549363148,-4.415567557
3010,HR655S022,55,51,HR653S,3.625684831,-4.549363148,-0.923678317
3011,HR655S023,55,51,HR653S,0.638144408,-4.549363148,-3.91121874
